Name,Score,Address,City,Zip
McMenamins Tavern,96.33333333,1716 NW 23rd Ave,Portland,97210
Spud Monkey's Inc,84,1716 NW Fairview Dr,Gresham,97030
Field Day,100,1717 NE 42nd Ave Ste 1000,Portland,97213
Pine State Biscuits NW 23rd,96,1717 NW 23rd Avenue,Portland,97210
Rogue Hall,97.77777778,1717 SW Park Ave,Portland,97201
Akira Sushi,80,1718 NE 122nd Ave,Portland,97230
Sister Ethiopian Restaurant,95,1720 SE 122nd Ave,Portland,97233
"Laughing Planet Cafe, #4",95.75,1720 SW 4th Ave,Portland,97201
Boke Bowl,100,1721 NW Northrup St,Portland,97209
Luna Azul,85,1721 SE 122nd Ave,Portland,97233
Enchilada Express,79.5,17218 SE Powell Blvd,Portland,97236
Sami's Deli,94.66666667,17218 SE Powell Blvd C,Portland,97236
Lariat Lounge (The),80.5,17238 SE Division St,Portland,97236
Barista,100,1725 NE Alberta St,Portland,97211
Boccis on 7th,100,1728 SE 7th Ave,Portland,97214
"22 Below,",94.5,1728 SW Jefferson St,Portland,97201
Northside Restaurant and Lounge,98.875,1730 N Lombard St,Portland,97217
Cheerful Bullpen,98.33333333,1730 SW Taylor St,Portland,97205
Aviary Restaurant,97,1733 NE Alberta St,Portland,97211
Marathon Tavern,98.33333333,1735 W Burnside St,Portland,97209
"Paddys, #31",98.33333333,1736 NE 122nd Ave,Portland,97230
Mad Greek Deli,98.33333333,1740 E Burnside St,Portland,97214
World Cup Coffee Tea,100,1740 NW Glisan St,Portland,97209
Oui Presse,98.33333333,1740 SE Hawthorne Blvd,Portland,97214
Dutch Bros Coffee,92.66666667,17404 SE Division St,Portland,97236
"Dairy Queen, #16115",93.33333333,17405 SE Division St,Portland,97236
Juniors Cafe,98.5,1742 SE 12th Ave,Portland,97214
"Starbucks Coffee, #24167",99,1742 SW 6th Ave,Portland,97201
Bellagios Pizza,98.75,1742 SW Jefferson St,Portland,97201
Rosys Fruit Stand,100,17420 SE Division St,Portland,97236
Annies Restaurant,92.33333333,17440 SE Stark St,Portland,97233
Mi Pueblo Taqueria,89.66666667,17466 SE Division St,Portland,97236
"Pizza Hut, #2862",99,1747 SE 122nd Ave,Portland,97233
Pizzicato,99,1749 SW Skyline Blvd,Portland,97221
Mariscos La Costera,91.33333333,17510 SE Stark St,Portland,97233
Castagna Restaurant and Bar,94.5,1752 SE Hawthorne Blvd,Portland,97214
Chepes,78.5,17539 SE Stark St,Portland,97233
Cabaret Lounge II,98.33333333,17544 SE Stark St,Portland,97233
"Starbucks Coffee, #14030",100,1755 NE Burnside Rd,Gresham,97030
Moberi,100,1755 NW 23rd Avenue,Portland,97210
Tuk Tuk Subs,100,1755 SW Jefferson St,Portland,97201
Ranch PDX,98.5,1760 NE Dekum St,Portland,97211
Roakes,100,1760 NE Lombard Pl,Portland,97211
"Carls Jr, #7788",100,1762 NE 181st Ave,Portland,97230
Tamale Boy and Mayahuel Catering,85,1764 NE Dekum St,Portland,97211
Life of Pie,100,1765 NW 23rd Ave,Portland,97210
Ristorante Di Pompeyo,85.25,177 E Historic Columbia River Hwy,Troutdale,97060
Tough Luck,90.5,1771 NE Dekum St,Portland,97211
Sanctuary @ Sandy Plaza (The),100,1785 NE Sandy Blvd,Portland,97232
Giuseppes,96.66666667,17937 SE Stark St,Portland,97233
Mr. Chen's Chinese Kitchen,88.5,17940 NE Glisan St,Portland,97230
"Dottys, #32",99,17990 NE Glisan St A,Portland,97230
Cardinal Club,100,18 NE 28th Ave,Portland,97232
Tube,100,18 NW 3rd Ave,Portland,97209
Chens Good Taste Restaurant,89.66666667,18 NW 4th Ave,Portland,97209
Giant Gyros Mediterranean Food,97.33333333,18 SE 82nd Ave,Portland,97216
Eastburn The,100,1800 E Burnside St,Portland,97214
Random Order Coffeehouse,95,1800 NE Alberta St,Portland,97211
"Emerald Line,The",100,1800 NW 16th Ave,Portland,97209
Ole Cafe,95.66666667,1800 SW 1st Ave,Portland,97201
Smay Cafe,96,1800 SW 1st Avenue,Portland,97201
Cadillac Cafe,99,1801 NE Broadway,Portland,97232
Gado Gado,100,1801 NE Cesar E Chavez Boulevard,Portland,97212
Joy Teriyaki at Glisan,92.33333333,18010 NE Glisan St,Portland,97230
Lucky 7,92.33333333,18051 SE Division St,Portland,97236
Zilla Sake,97,1806 NE Alberta St,Portland,97211
Cafe Yumm,100,1806 SW 6th Ave,Portland,97201
Maddy's,97,18061 SE Division Street,Portland,97236
Hostel Cafe & Pub,94.25,1810 NW Glisan Ave,Portland,97209
Pita Pit,91,1811 SW 5th Ave,Portland,97201
Portland Sports Bar and Grill,88,1811 SW River Dr 200,Portland,97201
"Don Pedro Mayor #1, Burnside",84.33333333,18110 E Burnside St,Portland,97233
Meals on Wheels People-Thelma Skelton,98.5,1814 SE Bybee Boulevard,Portland,97202
Canton Pearl,99,18140 NE Halsey St,Portland,97230
Baskin Robbins Hollywood,100,1815 NE 39th Ave,Portland,97212
Imperial House,88,1815 SE 82nd Ave,Portland,97216
Ataula,97.33333333,1818 NW 23rd Pl,Portland,97210
Gold Garden Restaurant,80,1818 SE 122nd Ave,Portland,97233
"Mariscos El Malecon, #2",89.33333333,18180 SE Stark St,Portland,97233
Migration Brewing Gresham,97,18188  NE Wilkes Road,Portland,97230
Taco Time,93.5,18225 SE Stark St,Portland,97233
"El Brasero, #2",86.66666667,18238 SE Division St B,Gresham,97030
Petite Provence of Alberta,82,1824 NE Alberta St,Portland,97211
Bowery Bagels,94,1825 SW Broadway,Portland,97201
Contact Lounge,90,1830 SE 122nd Ave,Portland,97233
Stacks Coffeehouse The,97.5,1831 N Killingsworth Street,Portland,97217
"McDonalds, #3972",100,1831 W Burnside St,Portland,97209
"Sharis Restaurant, #187",95.33333333,1832 NE 122nd Ave,Portland,97230
"McDonalds 8050,",100,18320 SE Stark St,Portland,97233
Best Baguette,89.5,1833 SW 6th Ave,Portland,97201
Lydias,89.66666667,18330 E Burnside St,Portland,97233
Lee's Garden,90.5,18330 SE Division St,Gresham,97030
Antojitas Tropicales,86.5,18330 SE Stark St,Portland,97233
Oregon Flea Market Kitchen,87.66666667,18340 SE Stark St,Portland,97233
Little Caesars,95.5,1835 NE Division St,Gresham,97030
#N/A,85,1836 NE 7th Avenue Ste 106,#N/A,#N/A
1st United Methodist,100,1838 SW Jefferson St,Portland,97201
"Pub 181,",97.5,18415 SE Division St,Portland,97233
Sidekicks,100,18432 E Burnside St,Portland,97233
MOD Pizza,95.66666667,1844 NW Eastman Pkwy,Gresham,98008
Providence Park-104 2 Towns Cider,97,1844 SW Morrison,Portland,97205
Providence Park 103 Nachos,96.7254902,1844 SW Morrison St,Portland,97205
Providence Park Field Suite Pantry 2,93,1844 SW Morrison St 2nd Floor,Portland,97205
Providence Park ET NAS Rose City Paninis,97.66666667,1844 SW Morrison Street,Portland,97205
Sams Billiards,95.25,1845 NE 41st Ave,Portland,97212
La Tia Juana,81,18488 E Burnside Street,Portland,97233
"Starbucks Coffee, #11200",100,1850 SW Skyline Blvd,Portland,97221
Subway,100,1850 SW Skyline Blvd 3,Portland,97221
"Taco Bell 32932,",95,18510 SE Stark St,Portland,97233
Kabob,100,1864 SE Hawthorne Blvd,Portland,97214
Killer Burger,97.25,1868 NW Eastman Pkwy,Gresham,97030
Dutch Bros Coffee,95.33333333,18710 SE Stark St,Portland,97233
Rockwood Tavern,98,18727 E Burnside St,Portland,97233
Brandford Bean,95.66666667,1875  SW Park Avenue,Portland,97201
Moberi,99,1876 SW 5th Ave,Portland,97201
Asia Kitchen,94.33333333,18801 E Burnside St,Portland,97233
Subway Rockwood Town Center,98.33333333,18801 SE Stark St,Portland,97233
Playa Azul Night Club,100,18828 SE Stark St,Portland,97233
Casa Jalisco,83,18836 SE Stark St,Portland,97233
"Don Pedro, #1",91,18853 SE Stark St,Portland,97233
Bella's Pub & Grub,94,1888 NW Fairview Dr,Gresham,97030
Mountain View Christian Church,96.66666667,1890 NE Cleveland Ave,Gresham,97030
Sunrise Center Kitchen Catering,99,18901 E Burnside St,Portland,97233
Silver Dollar Pizza II,96.66666667,19 NW 5th Ave,Portland,97209
Tryst,85.75,19 SW 2nd Ave,Portland,97204
Impala,98.5,1900 NW 27th Ave,Portland,97210
Sunnys Espresso,97.5,1900 SW 4th Ave,Portland,97201
Boise Fry Company,97.33333333,1902 W Burnside St,Portland,97209
Biscuits Cafe,93.66666667,1905 NE Division St,Gresham,97030
Chit Chat and Bento,92.66666667,1907 SW 6th Ave,Portland,97201
Hot Lips Pizza,97.33333333,1909 SW 6th Ave,Portland,97201
"Jack in the Box, #7112",96.33333333,19110 SE Stark St,Portland,97233
Birrieria Los 7 Hermanos,87,19131 E Burnside St,Portland,97233
Backyard Social,95.33333333,1914 N Killingsworth St,Portland,97217
Laughing Planet Cafe,99,1914 NE 42nd Ave,Portland,97213
Uno Mass,95.66666667,1914 W Burnside St,Portland,97209
Heavenly Donuts,99,1915 N Lombard St,Portland,97217
Pho Van,98.33333333,1919 SE 82nd Ave,Portland,97216
Cascade Athletic Club,96.75,19201 SE Division St,Gresham,97030
Titos Burritos Mexican Food,91.5,1921 SW 6th Ave,Portland,97201
Jong Can,85,1923 SW 6th Ave,Portland,97201
Spice Thai Kitchen,94,1924 SW Broadway,Portland,97201
Nectar Cafe,97.25,1925 NE 42nd Ave E,Portland,97213
Wiggle Room (The),100,1925 NE 42nd Ave Ste C,Portland,97213
Maruti Indian Restaurant,100,1925 SE Hawthorne Blvd,Portland,97214
Subway #51567,97.33333333,1926 NE Sandy Blvd,Portland,97232
Goose Hollow Inn Fehrenbacher Prep Kitchen,99,1927 SW Jefferson St,Portland,97201
Hawaiian Express,97.25,1930 SW 4th Ave,Portland,97201
Swift,85,1932 NE Broadway St,Portland,97232
Elmer's Restaurants,93.33333333,1933 NE 181st Ave,Portland,97230
"Chipotle Mexican Grill, #2750",100,1933 W Burnside St,Portland,97209
Hilt,94,1934 NE Alberta St,Portland,97211
La Pulga Fantastica,83,19340 SE Stark St,Portland,97233
Bon Teriyaki,94.5,1935 NE Division St,Gresham,97030
Blackbird Pizza,94.5,1935 SE Hawthorne Blvd,Portland,97214
Atomic Pizza,100,1936 N Killingsworth St,Portland,97217
Fillmore Trattoria,100,1937 NW 23rd Pl,Portland,97210
Firkin Tavern,98.5,1937 SE 11th Ave,Portland,97214
The Cheerful Tortoise,90.5,1939 SW 6th Ave,Portland,97201
PIR Fast Track Cafe,96.57142857,1940 N Victory Blvd 0,Portland,97217
El Burrito Azteca,92.75,1942 N Rosa Parks Way,Portland,97217
El Indios Restaurant,86,19422 SE Stark St,Portland,97233
Goodwill Industries,100,1943 SE 6th Ave,Portland,97214
Pho Gia,66.5,1944 NE Sandy Blvd,Portland,97232
Lucky Labrador Beer Hall,89.75,1945 NW Quimby St,Portland,97209
Theory and Galileos,95,1945 SE Water Ave,Portland,97214
"Taco Bell 32949,",98.5,1946 NE 122nd Ave,Portland,97230
"Chipotle Mexican Grill, #701",100,1948 SW Broadway,Portland,97201
Holiday Moka,97.75,19500 SE Stark St,Portland,97233
Mocha Express,100,1951 SE 82nd Ave,Portland,97216
Wildwood Saloon,98.33333333,1955 W Burnside St,Portland,97209
Duck House chinese Restaurant,79,1962 SW 5th Ave,Portland,97201
Andrews Water Hole,97,19642 SE Stark St,Portland,97233
Bogeys Sports Bar,94,1965 NE Division St,Gresham,97030
The Fullerton Tasting Room on Pettygrove,100,1966 NW Pettygrove St,Portland,97209
Panda Kitchen,97.5,1968 SW Broadway,Portland,97201
"Starbucks Coffee, #11374",100,1972 W Burnside St,Portland,97209
Hot Pot City,89,1975 SW 1st Ave,Portland,97201
"Sharis Restaurant, #122",97.5,1979 NE Burnside Rd,Gresham,97030
Dominos Pizza,97.25,1981 SW 4th Ave,Portland,97201
Hunnymilk,97.33333333,1981 W Burnside St,Portland,97209
Cafe Nell,93,1987 NW Kearney St,Portland,97209
Blockhouse,100,1988 NW 18th Ave,Portland,97209
Bluefin Sushi,88.33333333,1988 SW Broadway,Portland,97201
Palio Dessert and Espresso House,100,1996 SE Ladd Ave,Portland,97214
Maxwell,98.33333333,20 NW 3rd Ave,Portland,97209
Guero,93,200 NE 28th Ave,Portland,97232
Volunteers of America Womens Residential Center,100,200 SE 7th Ave,Portland,97214
Murata,91.5,200 SW Market St,Portland,97201
Umbria Coffee Roasters,100,200 SW Market Street,Portland,97201
Chameleon Restaurant,90,2000 NE 40th Ave,Portland,97212
Aunt Tillies Deli Pub,98.75,2000 NE 42nd Ave,Portland,97213
Las Wings Gresham,96.75,2001 NE Burnside Rd,Gresham,97030
Cellar Door Coffee Roasters,94.66666667,2001 SE 11th Ave,Portland,97214
Double Barrel Tavern,84,2002 SE Division St,Portland,97202
Saint Simon Coffee Co,100,2005 NE Broadway,Portland,97232
Willow Restaurant,94.5,2005 SE 11th Ave,Portland,97214
Nossa Familia Coffee-Division,96,2007 SE Division St,Portland,97202
Imm Dee Thai Restaurant,76,2009 NE Burnside Road,Gresham,97030
Wall Street Pizza,99,201 N Main Ave,Gresham,97030
Kasbah Moroccan Cafe,100,201 NW Davis St,Portland,97209
Triumph Coffee,100,201 SE 12th Ave,Portland,97214
McDonalds,100,2010 NE 39th Ave,Portland,97212
Divine Mocha,87.33333333,2010 NE Fairview Ave,Fairview,97024
Cascadia Coffee,99,2010 NW Front Ave,Portland,97209
Vibrant Table Catering and Events,98.5,2010 SE 8th Ave,Portland,97214
C Js Pub,94.5,20101 NE Sandy Blvd,Fairview,97024
Proud Mary Cafe,94,2012 NE Alberta St,Portland,97211
Via Chicago,95,2013 NE Alberta St,Portland,97211
Moon and Six Pence,97.33333333,2014 NE 42nd Ave,Portland,97213
Thai Pod,98.5,2015 NE Broadway St,Portland,97232
Blue Diamond Bar & Grill (The),94.5,2016 NE Sandy Blvd,Portland,97232
Bunk Sandwiches,87,2017 NE Alberta St,Portland,97211
Ye Olde Pub,87.66666667,202 W Historic Columbia River Hwy,Troutdale,97060
Presso Coffee Bar,97.75,2020 N Mcclellan St,Portland,97217
Thai Ginger,97.25,2020 N Rosa Parks Way,Portland,97217
Dominos Pizza,93.66666667,2020 SE Division St,Portland,97202
Portland Wired,95,2020 SW 4th Avenue,Portland,97201
"Starbucks Coffee, #9337",100,2021 NW Miller Rd,Portland,97229
Fifty Licks,98,2021 SE Clinton St Unit 101,Portland,97202
Kingston Bar and Grill,83.25,2021 SW Morrison St,Portland,97205
Kenton Club,96.33333333,2025 N Kilpatrick St,Portland,97217
Pizzicato Forest Heights,99.25,2025 NW Miller Rd,Portland,97229
Northrup Station Inn Breakfast Bar,98.5,2025 NW Northrup St,Portland,97209
Pastini Pastaria,96.33333333,2027 SE Division St,Portland,97202
Society Hotel,100,203 NW 3rd Ave,Portland,97209
Elvis Room,100,203 SE Grand Ave,Portland,97214
Little Big Burger Hawthorne,98.33333333,2030 SE Hawthorne Blvd,Portland,97214
Tiny's Cafe,98.75,2031 NE Martin Luther King Jr Blvd,Portland,97212
Boxer Ramen,90,2032 NE Alberta St,Portland,97211
Burrasca,97.33333333,2032 SE Clinton St,Portland,97202
Bitter Rose Coffee Bar,95.66666667,2035 NE 41st Ave,Portland,97212
Salt and Straw,92,2035 NE Alberta St,Portland,97211
Commissary Cafe,97.5,2035 NW Front Avenue,Portland,97209
Trinket,96,2035 SE Cesar E Chavez Blvd,Portland,97214
Heroes Cafe,94,2037 NW Miller Rd,Portland,97229
Little Big Burger Alberta,94,2038 NE Alberta St,Portland,97211
Yama Sushi and Izakaya,83.75,2038 SE Clinton St,Portland,97202
Bollywood Theater Restaurant,87,2039 NE Alberta St,Portland,97211
Jacqueline,91,2039 SE Clinton St,Portland,97202
Produce Row Cafe,100,204 SE Oak St,Portland,97214
MOD Pizza,95.75,204 SW Yamhill St,Portland,97204
Conquistador Lounge,100,2045 SE Belmont St,Portland,97214
Garden Bar,100,2045 SE Division St,Portland,97202
Dockside Saloon Restaurant,100,2047 NW Front Ave,Portland,97209
"Taco Bell 32933,",98.33333333,205 NE Burnside Rd,Gresham,97030
"KFC, 080036",100,205 NW Burnside Rd,Gresham,97030
Mazatlan Cocina Mexican Restaurant,84.75,2050 SW Morrison St,Portland,97205
Dutch Bros Coffee,100,2057 W Burnside St,Portland,97209
China Garden Buffet,73,2059 NE Burnside Rd,Gresham,97030
"Expo Center Main Kitchen Stand, C2",99.75,2060 N Marine Dr,Portland,97217
"Chipotle Mexican Grill, #1898",100,2065 NE Burnside Rd,Gresham,97030
Hungry Tiger,98.33333333,207 SE 12th Ave,Portland,97214
Celebrities Parkway Grill,88.33333333,20725 NE Sandy Blvd,Fairview,97024
Swagat Indian Cuisine,89,2074 NW Lovejoy St,Portland,97209
Pope House Bourbon Lounge,92,2075 NW Glisan St,Portland,97209
"Taco Bell, #19886",100,2079 W Burnside St,Portland,97209
Darcelle XV,100,208 NW 3rd Ave,Portland,97209
Dan and Louis Oyster Bar,98.75,208 SW Ankeny St,Portland,97204
Hyatt House Downtown Portland,97,2080 SW rIVER Drive,Portland,97201
Spot on Sports Pub,100,209 N Main Avenue,Gresham,97030
Prasad East,95,21 NE 12th Ave,Portland,97232
Deschutes Brewery and Public House,100,210 NW 11th Ave,Portland,97209
Kells Brew Pub,96.25,210 NW 21st Ave,Portland,97209
Revelry,100,210 SE Martin Luther King Jr Blvd,Portland,97214
La Jarocha,90.33333333,210 SW 4th Ave,Portland,97204
Portland Mongolian Grill & Hot Pot,90,210 SW Yamhill St,Portland,97204
Night Light Lounge,91,2100 SE Clinton St,Portland,97202
Riverwalk Cafe,89.25,2100 SW River Pkwy,Portland,97201
Spitz I Mediterranean Street Food,95,2103 N Killingsworth St,Portland,97217
American Legion 134 The Poppy Lounge,94,2104 NE Alberta St,Portland,97211
Old Gold,100,2105 N Killingsworth St,Portland,97217
Salvation Army Rose,98.5,211 NE 18th Ave,Portland,97232
Bunk Sandwiches,86.33333333,211 SW 6th Ave,Portland,97204
Shanghai Tunnel,93.5,211 SW Ankeny St,Portland,97204
Dutch Bros Coffee,100,2110 NW 23rd Ave,Portland,97210
Solo Club,96.25,2110 NW Raleigh St,Portland,97210
Spielman Coffee Roasters and Bagels,95.75,2111 SE Division St,Portland,97202
Voicebox Karaoke Studios,98,2112 NW Hoyt St,Portland,97210
Bar Diane,100,2112 NW Irving Avenue,Portland,97210
Serratto,96.66666667,2112 NW Kearney St,Portland,97210
Root Whole Body,99.25,2112 NW Quimby St,Portland,97210
Queue Coffee,100,2112 NW Quimby Street,Portland,97210
Urban Fondue,98.33333333,2114 NW Glisan St,Portland,97210
Hammys Pizza,100,2114 SE Clinton St,Portland,97202
Residence Inn By Marriott Portland Dtwn Riverplace,95,2115 SW River Pkwy,Portland,97201
Miami Nice,100,2117 NE Oregon Street,Portland,97224
Wokshop Kitchen,98.33333333,2120 NE 82nd Ave,Portland,97220
"Laughing Planet Cafe, Commissary",94,2120 NE Oregon St,Portland,97232
El Nutri Taco,91,2124 NE Alberta St,Portland,97211
Subway #24213,100,2125 W Burnside St,Portland,97210
Abbys Pizza and Grill,99,21255 SE Stark St,Gresham,97030
Sushi Mazi,93.75,2126 SE Division St,Portland,97202
McMenamins Edgefield Black Rabbit,96.8,2126 SW Halsey St,Troutdale,97060
Scottie's Pizza Parlor,95.33333333,2128 SE Division St,Portland,97202
Baileys Taproom,95.75,213 SW Broadway,Portland,97205
Morton's Steak House,94,213 SW Clay St,Portland,97201
Hop Haven,96,2130 NE Broadway,Portland,97232
Holdfast / Deadshot,100,2133 SE 11th Ave,Portland,97214
Boba Milk,89.5,2134 SE Division St,Portland,97202
Parkside,96.66666667,2135 N Willis Blvd,Portland,97217
Nuestra Cocina,93.66666667,2135 SE Division St,Portland,97202
Lotsa Luck Bar and Grill,93.5,2136 SE Powell Blvd,Portland,97202
Ole Ole Restaurant,97.5,2137 E Burnside St,Portland,97214
Sammich,100,2137 E Burnside St D,Portland,97214
Saucebox,79.75,214 SW Broadway,Portland,97205
Luce,100,2140 E Burnside St,Portland,97214
New Happy Fortune,87,2145 NE 82nd Ave,Portland,97220
Mama Bird,100,2145 NW Raleight Street,Portland,97210
Little Taco & Tequila,98.5,215 NW 3rd Avenue,Portland,97209
Scotch Lodge,100,215 SE 9th Ave 102,Portland,97214
Bar Casa Vale,97.33333333,215 SE 9th Ave 209,Portland,97214
Erizo,100,215 SE 9th Avenue #101,Portland,97214
Milk Glass Market,100,2150 N Killingsworth St,Portland,97217
Pour Sports East County,89,2157 NE Division St,Gresham,97030
Del Taco Gresham,97.33333333,2164 NE Burnside Rd,Gresham,97030
Ringside,100,2165 W Burnside St,Portland,97210
Crown Paella,100,2174 W Burnside St,Portland,97210
Good Coffee Slabtown,98.33333333,2175 NW Raleigh St,Portland,97210
Prince Coffee,100,2181 NW Nicolai St,Portland,97210
Carlinos Pizza & Deli,92,21817 NE Halsey St,Fairview,97024
Stomping Grounds Coffee House,96.66666667,21825 NE Halsey St,Fairview,97024
Wildwood Golf Course,95.66666667,21881 NW St Helens Rd,Portland,97231
C C Slaughters,100,219 NW Davis St,Portland,97209
Thai Peacock,78.25,219 SW 9th Ave,Portland,97205
B Street Coffee House,100,2190 W Burnside St,Portland,97210
Bumpers Grill and Bar,88.5,21935 NE Halsey St 100,Fairview,97024
"Jack in the Box, #7168",97.33333333,2196 NE Burnside Rd,Gresham,97030
Tilt @ Yard,89,22 NE 2nd Ave,Portland,97232
C'est Si Bon! Creperie Wine Bar,95,22 NE 7th Ave,Portland,97232
Charlies Deli,94,22 NW 4th Ave,Portland,97209
Cheese and Crack Snack Shop,100,22 SE 28th Ave Ste 102,Portland,97214
Voodoo Doughnut,94,22 SW 3rd Ave,Portland,97204
New Song Christian Center,100,220 NE Russell St,Portland,97212
Freddie Browns Deli,97,220 NW 2nd Ave,Portland,97209
District,96.6,220 SW Ankeny St,Portland,97204
Rose City Grill,97.33333333,2200 NE 71st Ave,Portland,97213
"Spielman Coffee Roasters And Bagels,",95,2200 NE Broadway,Portland,97232
Auntie Annes Pretzels,90.14285714,2201 Lloyd Center,Portland,97232
Migration Brewing Burger Shack,100,2201 Lloyd Center #K326,Portland,97232
Ciao Vito,97,2203 NE Alberta St,Portland,97211
Great Notion Brewing & Barrel House,94.5,2204 NE Alberta St,Portland,97211
Pho Kim,89.33333333,2204 SE 82nd Ave,Portland,97216
Kings Deli,97,2207 NE Columbia Blvd,Portland,97211
Tangier,80.66666667,221 SW Pine St,Portland,97204
Dickey's Barbecue Pit,97,2210 Lloyd Center Ste F305,Portland,97232
Heart,100,2211 E Burnside St,Portland,97214
Hot Lips Pizza Hawthorne - Commissary,97.5,2211 SE Hawthorne Blvd,Portland,97214
Davenport,100,2215 E Burnside St,Portland,97214
Back to Eden Bakery Boutique,90.66666667,2217 NE Alberta St,Portland,97211
Bolero Club,100,2218 NE 82nd Ave,Portland,97220
Food Art Love,100,2218 NE Broadway,Portland,97232
"Nightwood Society The, #1",97,2218 NE Broadway St,Portland,97232
Republic Cafe,77.66666667,222 NW 4th Ave,Portland,97209
Starbucks Coffee #49976,100,222 NW Davis St,Portland,97209
Keller Auditorium,96,222 SW Clay St,Portland,97201
Potbelly Sandwich Shop,100,222 SW Columbia St,Portland,97201
Ristretto Roasters,97.33333333,222 SW Columbia St 100,Portland,97201
Greenleaf,100,222 SW Columbia St 170,Portland,97201
Puffs Wichita Pub,83.33333333,22200 SE Stark St,Gresham,97030
Renner's Hawthorne Hideaway,100,2221 SE Hawthorne Blvd,Portland,97214
Subway,92.33333333,22236 NE Glisan St,Gresham,97030
Pix Patisserie,100,2225 E Burnside St,Portland,97214
Taco Pedaler,90,2225 NE Broadway St,Portland,97232
Ox Restaurant,88,2225 NE Martin Luther King Jr Blvd,Portland,97212
MD's Comfort Foods,90,2226 NE Broadway,Portland,97232
Black Rock Coffee Bar,100,2228 SE 182nd Ave,Portland,97233
House of Ramen (The),95.66666667,223 SW Columbia St,Portland,97201
Al Amir Restaurant,98.5,223 SW Stark St,Portland,97204
Yamhill Pub,100,223 SW Yamhill St,Portland,97204
Grand Central Bakery-Hawthorne,97,2230 SE Hawthorne Blvd,Portland,97214
"McDonalds, #23016",96,2231 NE 181st Ave,Portland,97230
"Starbucks Coffee, #3405",99,2233 NE Burnside Rd,Gresham,97030
"Starbucks Coffee, #10291",100,22352 NE Park Ln A,Troutdale,97060
Hana by Sushi Hana,80,2236 NE Alberta St,Portland,97211
Tin Tin Buffet,84,2236 SE 182nd Ave,Portland,97233
Ladd Taphouse,99,2239 SE 11th Ave,Portland,97214
Jam on Hawthorne,100,2239 SE Hawthorne Blvd,Portland,97214
Broder Nord,88,2240 N Interstate Ave,Portland,97227
Little Gotham Coffee,100,2240 N Interstate Ave Suite 255,Portland,97227
Rock Wood Fired Pizza & Spirits,94,22401 NE Glisan St,Troutdale,97060
Jamba Juice,98.75,22401 NE Glisan St Ste A,Troutdale,97060
Pizza Oasis - SFNY West,99,2241 W Burnside St,Portland,97210
Jim and Pattys Coffee,100,2246 NW Lovejoy St,Portland,97210
"Taco Bell, #25988",100,2247 NE 82nd Ave,Portland,97220
Bae's Hot Chicken,82,225 SW Ash St,Portland,97204
Independent Sports Bart Grill (The),94.5,225 SW Broadway,Portland,97205
Soro Sore Coffee & Dessert,100,2250 E Burnside St,Portland,97214
Patti's,98,2253 NE Burnside Rd,Gresham,97030
"IHOP 3571,",100,22583 NE Glisan St,Troutdale,97060
Vault Cocktail Lounge,100,226 NW 12th Ave,Portland,97209
Old Town Pizza,97.5,226 NW Davis St,Portland,97209
Audio Cinema,100,226 SE Madison St,Portland,97214
"Jack in the Box, #7160",96.33333333,2260 NW Wilson St,Portland,97210
2 Amigos Mexican Restaurant,90,22605 NE Halsey St F,Fairview,97024
Days Inn Portland East Gresham,93.25,2261 NE 181st Ave,Portland,97230
Muse The,100,2264 NW Raleigh St,Portland,97210
"Carls Jr, #7688",100,22667 NE Glisan St,Troutdale,97060
Dairy Queen Gresham,95.33333333,2267 NE Burnside Rd,Gresham,97030
Mio Sushi,97.33333333,2271 NW Johnson St,Portland,97210
Picoberry,92,22741 NE Park Ln,Troutdale,97060
Joy Teriyaki,91,22741 NE Park Ln Suite C,Troutdale,97060
Rams Head,98.33333333,2282 NW Hoyt St,Portland,97210
"Buffalo Wild Wings Grill and Bar,",98.33333333,22849 NE Glisan St,Troutdale,97060
Srisiamchai Thai Restaurant,79.5,229 N Main Ave,Gresham,97030
All American Frozen Yogurt Shop Lloyd Center FC,100,2300 Lloyd Center,Portland,97232
Holiday Inn Express in Jantzen Beach,100,2300 N Hayden Island Dr,Portland,97217
Koi Fuision,94,2303 Lloyd Center,Portland,97232
Bridge City Cafe Lloyd Center Food Court,88.66666667,2304 Lloyd Center,Portland,97232
Warner Pacific College,95.66666667,2304 SE 68th Ave,Portland,97215
La Calaca Comelona,98.33333333,2304 SE Belmont St,Portland,97214
Subway 22509 LLoyd Center FC,95,2305 Lloyd Center,Portland,97232
Mouse Trap Tavern,99,2305 N Lombard St,Portland,97217
PCC SE Campus Crossroads Cafe,97.33333333,2305 SE 82nd Ave,Portland,97216
My Bartender,100,2305 SE 9th Ave,Portland,97214
Medi Grill,77.5,2307 Lloyd Center,Portland,97232
Boxer Ramen,93,2309 NW Kearney St,Portland,97210
Pad Thai Kitchen,97.5,2309 SE Belmont St,Portland,97214
Backwoods Brewing Company,99,231 NW 11th Ave,Portland,97209
Kit Kat Club,95.75,231 SW Ankeny St,Portland,97204
Charlie's Late Night & Delivery,100,231 SW Ankeny Street,Portland,97204
"Chicken Connection/Lloyd Center Food Court, #62002",83.33333333,2310 Lloyd Center,Portland,97232
Mt Hood Lanes,94.5,2311 E Powell Blvd,Gresham,97080
Fern Kitchen,95,2311 SE 50th Ave,Portland,97215
